program_id,category,location,date_aired,speaker_name,speaker_party,speaker_state,speaker_office,syntactic_category,determiner,data_point,full_sentence
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,some,republicans,Some_DT Republicans_NNS
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,any,democrats,any_DT Democrats_NNPS
198608-1,House Proceeding,"Washington, District of Columbia, United States",Wed Jun 13 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
198115-1,House Proceeding,"Washington, District of Columbia, United States",Wed May 16 00:00:00 2007,Duncan Lee Hunter,R,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republican,the_DT Republican_JJ
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republican,the_DT Republican_JJ
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
198145-1,House Proceeding,"Washington, District of Columbia, United States",Thu May 17 00:00:00 2007,Barney Frank,D,Massachusetts,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197963-3,House Proceeding,"Washington, District of Columbia, United States",Mon May  7 00:00:00 2007,Michael Burgess,R,Texas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197912-1,House Proceeding,"Washington, District of Columbia, United States",Thu May  3 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197881-2,House Proceeding,"Washington, District of Columbia, United States",Tue May  1 00:00:00 2007,Dana Rohrabacher,R,California,U.S. Representative,DT,every,democrat,every_DT Democrat_NNP
197881-2,House Proceeding,"Washington, District of Columbia, United States",Tue May  1 00:00:00 2007,Dana Rohrabacher,R,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197755-2,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 24 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197755-2,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 24 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197755-2,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 24 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197755-2,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 24 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
197755-2,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 24 00:00:00 2007,Mike Pence,R,Indiana,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197692-1,House Proceeding,"Washington, District of Columbia, United States",Fri Apr 20 00:00:00 2007,Steny H. Hoyer,D,Maryland,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197635-1,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 17 00:00:00 2007,Earl Blumenauer,D,Oregon,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197635-1,House Proceeding,"Washington, District of Columbia, United States",Tue Apr 17 00:00:00 2007,Earl Blumenauer,D,Oregon,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197659-1,House Proceeding,"Washington, District of Columbia, United States",Thu Apr 19 00:00:00 2007,James L. Oberstar,D,Minnesota,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,some,republicans,some_DT Republicans_NNS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,these,republican,these_DT Republican_JJ
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,democrat,The_DT Democrat_NNP
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
197343-2,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 27 00:00:00 2007,"Michael ""Mike"" A. Ross",D,Arkansas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197277-1,House Proceeding,"Washington, District of Columbia, United States",Fri Mar 23 00:00:00 2007,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197277-1,House Proceeding,"Washington, District of Columbia, United States",Fri Mar 23 00:00:00 2007,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197277-1,House Proceeding,"Washington, District of Columbia, United States",Fri Mar 23 00:00:00 2007,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197277-1,House Proceeding,"Washington, District of Columbia, United States",Fri Mar 23 00:00:00 2007,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197226-1,House Proceeding,"Washington, District of Columbia, United States",Wed Mar 21 00:00:00 2007,Phil MD Gingrey,R,Georgia,U.S. Representative,DT,both,republicans,both_DT Republicans_NNPS
197226-1,House Proceeding,"Washington, District of Columbia, United States",Wed Mar 21 00:00:00 2007,Phil MD Gingrey,R,Georgia,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197226-1,House Proceeding,"Washington, District of Columbia, United States",Wed Mar 21 00:00:00 2007,Phil MD Gingrey,R,Georgia,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
197195-1,House Proceeding,"Washington, District of Columbia, United States",Mon Mar 19 00:00:00 2007,Steny H. Hoyer,D,Maryland,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197195-1,House Proceeding,"Washington, District of Columbia, United States",Mon Mar 19 00:00:00 2007,Steny H. Hoyer,D,Maryland,U.S. Representative,DT,the,republican,the_DT Republican_NNP
197151-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 15 00:00:00 2007,Roscoe Bartlett,R,Maryland,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,democrats,The_DT Democrats_NNPS
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republicans,The_DT Republicans_NNPS
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,a,republican,a_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,a,republican,a_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
197253-1,House Proceeding,"Washington, District of Columbia, United States",Thu Mar 22 00:00:00 2007,Kendrick Meek,D,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
